,0,1,2,3,4,5,6,7,8
0,GET_META_REGION_INF,,,,,,,,
1,RESULT,,,,,,,,
2,STATUS,0,,,,,,,
3,ERROR_MSG,正常に終了しました。,,,,,,,
4,DATE,Thu Jan 10 10:13:55 JST 2019,,,,,,,
5,PARAMETER,,,,,,,,
6,LANG,JP,,,,,,,
7,REGION_CODE,,,,,,,,
8,PARENT_REGION_CODE,,,,,,,,
9,TIME,,,,,,,,
10,TIME_FROM,,,,,,,,
11,TIME_TO,,,,,,,,
12,REGION_LEVEL,,,,,,,,
13,SEARCH_REGION_WORD,,,,,,,,
14,MODIFIED_FROM,00010101,,,,,,,
15,MODIFIED_TO,,,,,,,,
16,METADATA_INF,,,,,,,,
17,upAreaCd,upAreaNm,upHiragana,areaCd,areaNm,areaLevel,hiragana,fromDate,toDate
3981,36400,板野郡,いたのぐん,36404,板野町,12,いたのちょう,197004,999912
3982,36400,板野郡,いたのぐん,36405,上板町,12,かみいたちょう,197004,999912
3983,36400,板野郡,いたのぐん,36406,(旧)吉野町,12,よしのちょう,197004,200504
3984,36400,板野郡,いたのぐん,36407,(旧)土成町,12,どなりちょう,197004,200504
3985,36000,徳島県,とくしまけん,36420,(旧)阿波郡,6,あわぐん,197004,200504
3986,36420,(旧)阿波郡,あわぐん,36421,(旧)市場町,12,いちばちょう,197004,200504
3987,36420,(旧)阿波郡,あわぐん,36422,(旧)阿波町,12,あわちょう,197004,200504
3988,36000,徳島県,とくしまけん,36440,(旧)麻植郡,6,おえぐん,197004,200410
3989,36440,(旧)麻植郡,おえぐん,36441,(旧)鴨島町,12,かもじまちょう,197004,200410
3990,36440,(旧)麻植郡,おえぐん,36442,(旧)川島町,12,かわしまちょう,197004,200410
3991,36440,(旧)麻植郡,おえぐん,36443,(旧)山川町,12,やまかわちょう,197004,200410
3992,36440,(旧)麻植郡,おえぐん,36444,(旧)美郷村,13,みさとそん,197004,200410
3993,36440,(旧)麻植郡,おえぐん,36445,(旧)木屋平村,13,こやだいらそん,197004,197307
3994,36000,徳島県,とくしまけん,36460,美馬郡,6,みまぐん,197004,999912
3995,36460,美馬郡,みまぐん,36461,(旧)脇町,12,わきまち,197004,200503
3996,36460,美馬郡,みまぐん,36462,(旧)美馬町,12,みまちょう,197004,200503
3997,36460,美馬郡,みまぐん,36463,(旧)半田町,12,はんだちょう,197004,200503
3998,36460,美馬郡,みまぐん,36464,(旧)貞光町,12,さだみつちょう,197004,200503
3999,36460,美馬郡,みまぐん,36465,(旧)一宇村,13,いちうそん,197004,200503
4000,36460,美馬郡,みまぐん,36466,(旧)穴吹町,12,あなぶきちょう,197004,200503
4001,36460,美馬郡,みまぐん,36467,(旧)木屋平村,13,こやだいらそん,197307,200503
4002,36460,美馬郡,みまぐん,36468,つるぎ町,12,つるぎちょう,200503,999912
4003,36000,徳島県,とくしまけん,36480,三好郡,6,みよしぐん,197004,999912
4004,36480,三好郡,みよしぐん,36481,(旧)三野町,12,みのちょう,197004,200603
4005,36480,三好郡,みよしぐん,36482,(旧)三好町,12,みよしちょう,197004,200603
4006,36480,三好郡,みよしぐん,36483,(旧)池田町,12,いけだちょう,197004,200603
4007,36480,三好郡,みよしぐん,36484,(旧)山城町,12,やましろちょう,197004,200603
4008,36480,三好郡,みよしぐん,36485,(旧)井川町,12,いかわちょう,197004,200603
4009,36480,三好郡,みよしぐん,36486,(旧)三加茂町,12,みかもちょう,197004,200603
4010,36480,三好郡,みよしぐん,36487,(旧)東祖谷山村,13,ひがしいややまそん,197004,200603
4011,36480,三好郡,みよしぐん,36488,(旧)西祖谷山村,13,にしいややまそん,197004,200603
4012,36480,三好郡,みよしぐん,36489,東みよし町,12,ひがしみよしちょう,200603,999912
4013,,,,368,イラク,1,いらく,190001,999912
4014,00000,全国,ぜんこく,37000,香川県,3,かがわけん,190001,999912
4015,,,,372,アイルランド,1,あいるらんど,190001,999912
4016,37000,香川県,かがわけん,37201,高松市,9,たかまつし,197004,999912
4017,37000,香川県,かがわけん,37202,丸亀市,9,まるがめし,197004,999912
4018,37000,香川県,かがわけん,37203,坂出市,9,さかいでし,197004,999912
4019,37000,香川県,かがわけん,37204,善通寺市,9,ぜんつうじし,197004,999912
4020,37000,香川県,かがわけん,37205,観音寺市,9,かんおんじし,197004,999912
4021,37000,香川県,かがわけん,37206,さぬき市,9,さぬきし,200204,999912
4022,37000,香川県,かがわけん,37207,東かがわ市,9,ひがしかがわし,200304,999912
4023,37000,香川県,かがわけん,37208,三豊市,9,みとよし,200601,999912
4024,37000,香川県,かがわけん,37300,(旧)大川郡,6,おおかわぐん,197004,200304
4025,37300,(旧)大川郡,おおかわぐん,37301,(旧)引田町,12,ひけたちょう,197004,200304
4026,37300,(旧)大川郡,おおかわぐん,37302,(旧)白鳥町,12,しろとりちょう,197004,200304
4027,37300,(旧)大川郡,おおかわぐん,37303,(旧)大内町,12,おおちちょう,197004,200304
4028,37300,(旧)大川郡,おおかわぐん,37304,(旧)津田町,12,つだちょう,197004,200204
4029,37300,(旧)大川郡,おおかわぐん,37305,(旧)大川町,12,おおかわちょう,197004,200204
4030,37300,(旧)大川郡,おおかわぐん,37306,(旧)志度町,12,しどちょう,197004,200204
4031,37300,(旧)大川郡,おおかわぐん,37307,(旧)寒川町,12,さんがわちょう,197004,200204
4032,37300,(旧)大川郡,おおかわぐん,37308,(旧)長尾町,12,ながおちょう,197004,200204
4033,37000,香川県,かがわけん,37320,小豆郡,6,しょうずぐん,197004,999912
4034,37320,小豆郡,しょうずぐん,37321,(旧)内海町,12,うちのみちょう,197004,200603
4035,37320,小豆郡,しょうずぐん,37322,土庄町,12,とのしょうちょう,197004,999912
4036,37320,小豆郡,しょうずぐん,37323,(旧)池田町,12,いけだちょう,197004,200603
4037,37320,小豆郡,しょうずぐん,37324,小豆島町,12,しょうどしまちょう,200603,999912
4038,37000,香川県,かがわけん,37340,木田郡,6,きたぐん,197004,999912
4039,37340,木田郡,きたぐん,37341,三木町,12,みきちょう,197004,999912
4040,37340,木田郡,きたぐん,37342,(旧)牟礼町,12,むれちょう,197004,200601
4041,37340,木田郡,きたぐん,37343,(旧)庵治町,12,あじちょう,197004,200601
4042,37000,香川県,かがわけん,37360,香川郡,6,かがわぐん,197004,999912
4043,37360,香川郡,かがわぐん,37361,(旧)塩江町,12,しおのえちょう,197004,200509
4044,37360,香川郡,かがわぐん,37362,(旧)香川町,12,かがわちょう,197004,200601
4045,37360,香川郡,かがわぐん,37363,(旧)香南町,12,こうなんちょう,197004,200601
4046,37360,香川郡,かがわぐん,37364,直島町,12,なおしまちょう,197004,999912
4047,37000,香川県,かがわけん,37380,綾歌郡,6,あやうたぐん,197004,999912
4048,37380,綾歌郡,あやうたぐん,37381,(旧)綾上町,12,あやかみちょう,197004,200603
4049,37380,綾歌郡,あやうたぐん,37382,(旧)綾南町,12,りょうなんちょう,197004,200603
4050,37380,綾歌郡,あやうたぐん,37383,(旧)国分寺町,12,こくぶんじちょう,197004,200601
4051,37380,綾歌郡,あやうたぐん,37384,(旧)綾歌町,12,あやうたちょう,197004,200503
4052,37380,綾歌郡,あやうたぐん,37385,(旧)飯山町,12,はんざんちょう,197004,200503
4053,37380,綾歌郡,あやうたぐん,37386,宇多津町,12,うたづちょう,197004,999912
4054,37380,綾歌郡,あやうたぐん,37387,綾川町,12,あやがわちょう,200603,999912
4055,37000,香川県,かがわけん,37400,仲多度郡,6,なかたどぐん,197004,999912
4056,37400,仲多度郡,なかたどぐん,37401,(旧)琴南町,12,ことなみちょう,197004,200603
4057,37400,仲多度郡,なかたどぐん,37402,(旧)満濃町,12,まんのうちょう,197004,200603
4058,37400,仲多度郡,なかたどぐん,37403,琴平町,12,ことひらちょう,197004,999912
4059,37400,仲多度郡,なかたどぐん,37404,多度津町,12,たどつちょう,197004,999912
4060,37400,仲多度郡,なかたどぐん,37405,(旧)仲南町,12,ちゅうなんちょう,197004,200603
4061,37400,仲多度郡,なかたどぐん,37406,まんのう町,12,まんのうちょう,200603,999912
4062,37000,香川県,かがわけん,37420,(旧)三豊郡,6,みとよぐん,197004,200601
4063,37420,(旧)三豊郡,みとよぐん,37421,(旧)高瀬町,12,たかせちょう,197004,200601
4064,37420,(旧)三豊郡,みとよぐん,37422,(旧)山本町,12,やまもとちょう,197004,200601
4065,37420,(旧)三豊郡,みとよぐん,37423,(旧)三野町,12,みのちょう,197004,200601
4066,37420,(旧)三豊郡,みとよぐん,37424,(旧)大野原町,12,おおのはらちょう,197004,200510
4067,37420,(旧)三豊郡,みとよぐん,37425,(旧)豊中町,12,とよなかちょう,197004,200601
4068,37420,(旧)三豊郡,みとよぐん,37426,(旧)詫間町,12,たくまちょう,197004,200601
4069,37420,(旧)三豊郡,みとよぐん,37427,(旧)仁尾町,12,におちょう,197004,200601
4070,37420,(旧)三豊郡,みとよぐん,37428,(旧)豊浜町,12,とよはまちょう,197004,200510
4071,37420,(旧)三豊郡,みとよぐん,37429,(旧)財田町,12,さいたちょう,197004,200601
4072,,,,376,イスラエル,1,いすらえる,190001,999912
4073,,,,380,イタリア,1,いたりあ,190001,999912
4074,00000,全国,ぜんこく,38000,愛媛県,3,えひめけん,190001,999912
4075,38000,愛媛県,えひめけん,38201,松山市,9,まつやまし,197004,999912
4076,38000,愛媛県,えひめけん,38202,今治市,9,いまばりし,197004,999912
4077,38000,愛媛県,えひめけん,38203,宇和島市,9,うわじまし,197004,999912
4078,38000,愛媛県,えひめけん,38204,八幡浜市,9,やわたはまし,197004,999912
4079,38000,愛媛県,えひめけん,38205,新居浜市,9,にいはまし,197004,999912
4080,38000,愛媛県,えひめけん,38206,西条市,9,さいじょうし,197004,999912
4081,38000,愛媛県,えひめけん,38207,大洲市,9,おおずし,197004,999912
4082,38000,愛媛県,えひめけん,38208,(旧)川之江市,9,かわのえし,197004,200404
4083,38000,愛媛県,えひめけん,38209,(旧)伊予三島市,9,いよみしまし,197004,200404
4084,38000,愛媛県,えひめけん,38210,伊予市,9,いよし,197004,999912
4085,38000,愛媛県,えひめけん,38211,(旧)北条市,9,ほうじょうし,197004,200501
4086,38000,愛媛県,えひめけん,38212,(旧)東予市,9,とうよし,197210,200411
4087,38000,愛媛県,えひめけん,38213,四国中央市,9,しこくちゅうおうし,200404,999912
4088,38000,愛媛県,えひめけん,38214,西予市,9,せいよし,200404,999912
4089,38000,愛媛県,えひめけん,38215,東温市,9,とうおんし,200409,999912
4090,38000,愛媛県,えひめけん,38300,(旧)宇摩郡,6,うまぐん,197004,200404
4091,38300,(旧)宇摩郡,うまぐん,38301,(旧)新宮村,13,しんぐうむら,197004,200404
4092,38300,(旧)宇摩郡,うまぐん,38302,(旧)土居町,12,どいちょう,197004,200404
4093,38300,(旧)宇摩郡,うまぐん,38303,(旧)別子山村,13,べっしやまむら,197004,200304
4094,38000,愛媛県,えひめけん,38320,(旧)周桑郡,6,しゅうそうぐん,197004,200411
4095,38320,(旧)周桑郡,しゅうそうぐん,38321,(旧)小松町,12,こまつちょう,197004,200411
4096,38320,(旧)周桑郡,しゅうそうぐん,38322,(旧)壬生川町,12,にゅうがわちょう,197004,197101
4097,38320,(旧)周桑郡,しゅうそうぐん,38323,(旧)丹原町,12,たんばらちょう,197004,200411
4098,38320,(旧)周桑郡,しゅうそうぐん,38324,(旧)三芳町,12,みよしちょう,197004,197101
4099,38320,(旧)周桑郡,しゅうそうぐん,38325,(旧)東予町,12,とうよちょう,197101,197210
4100,38000,愛媛県,えひめけん,38340,越智郡,6,おちぐん,197004,999912
4101,38340,越智郡,おちぐん,38341,(旧)朝倉村,13,あさくらむら,197004,200501
4102,38340,越智郡,おちぐん,38342,(旧)玉川町,12,たまがわちょう,197004,200501
4103,38340,越智郡,おちぐん,38343,(旧)波方町,12,なみかたちょう,197004,200501
4104,38340,越智郡,おちぐん,38344,(旧)大西町,12,おおにしちょう,197004,200501
4105,38340,越智郡,おちぐん,38345,(旧)菊間町,12,きくまちょう,197004,200501
4106,38340,越智郡,おちぐん,38346,(旧)吉海町,12,よしうみちょう,197004,200501
4107,38340,越智郡,おちぐん,38347,(旧)宮窪町,12,みやくぼちょう,197004,200501
4108,38340,越智郡,おちぐん,38348,(旧)伯方町,12,はかたちょう,197004,200501
4109,38340,越智郡,おちぐん,38349,(旧)魚島村,13,うおしまむら,197004,200410
4110,38340,越智郡,おちぐん,38350,(旧)弓削町,12,ゆげちょう,197004,200410
4111,38340,越智郡,おちぐん,38351,(旧)生名村,13,いきなむら,197004,200410
4112,38340,越智郡,おちぐん,38352,(旧)岩城村,13,いわぎむら,197004,200410
4113,38340,越智郡,おちぐん,38353,(旧)上浦町,12,かみうらちょう,197004,200501
4114,38340,越智郡,おちぐん,38354,(旧)大三島町,12,おおみしまちょう,197004,200501
4115,38340,越智郡,おちぐん,38355,(旧)関前村,13,せきぜんむら,197004,200501
4116,38340,越智郡,おちぐん,38356,上島町,12,かみじまちょう,200410,999912
4117,38000,愛媛県,えひめけん,38360,(旧)温泉郡,6,おんせんぐん,197004,200501
4118,38360,(旧)温泉郡,おんせんぐん,38361,(旧)重信町,12,しげのぶちょう,197004,200409
4119,38360,(旧)温泉郡,おんせんぐん,38362,(旧)川内町,12,かわうちちょう,197004,200409
4120,38360,(旧)温泉郡,おんせんぐん,38363,(旧)中島町,12,なかじまちょう,197004,200501
4121,38000,愛媛県,えひめけん,38380,上浮穴郡,6,かみうけなぐん,197004,999912
4122,38380,上浮穴郡,かみうけなぐん,38381,(旧)久万町,12,くまちょう,197004,200408
4123,38380,上浮穴郡,かみうけなぐん,38382,(旧)面河村,13,おもごむら,197004,200408
4124,38380,上浮穴郡,かみうけなぐん,38383,(旧)美川村,13,みかわむら,197004,200408
4125,38380,上浮穴郡,かみうけなぐん,38384,(旧)柳谷村,13,やなだにむら,197004,200408
4126,38380,上浮穴郡,かみうけなぐん,38385,(旧)小田町,12,おだちょう,197004,200501
4127,38380,上浮穴郡,かみうけなぐん,38386,久万高原町,12,くまこうげんちょう,200408,999912
4128,,,,384,コートジボワール,1,こーとじぼわーる,190001,999912
4129,38000,愛媛県,えひめけん,38400,伊予郡,6,いよぐん,197004,999912
4130,38400,伊予郡,いよぐん,38401,松前町,12,まさきちょう,197004,999912
4131,38400,伊予郡,いよぐん,38402,砥部町,12,とべちょう,197004,999912
4132,38400,伊予郡,いよぐん,38403,(旧)広田村,13,ひろたむら,197004,200501
4133,38400,伊予郡,いよぐん,38404,(旧)中山町,12,なかやまちょう,197004,200504
4134,38400,伊予郡,いよぐん,38405,(旧)双海町,12,ふたみちょう,197004,200504
4135,38000,愛媛県,えひめけん,38420,喜多郡,6,きたぐん,197004,999912
4136,38420,喜多郡,きたぐん,38421,(旧)長浜町,12,ながはまちょう,197004,200501
4137,38420,喜多郡,きたぐん,38422,内子町,12,うちこちょう,197004,999912
4138,38420,喜多郡,きたぐん,38423,(旧)五十崎町,12,いかざきちょう,197004,200501
4139,38420,喜多郡,きたぐん,38424,(旧)肱川町,12,ひじかわちょう,197004,200501
4140,38420,喜多郡,きたぐん,38425,(旧)河辺村,13,かわべむら,197004,200501
4141,38000,愛媛県,えひめけん,38440,西宇和郡,6,にしうわぐん,197004,999912
4142,38440,西宇和郡,にしうわぐん,38441,(旧)保内町,12,ほないちょう,197004,200503
4143,38440,西宇和郡,にしうわぐん,38442,伊方町,12,いかたちょう,197004,999912
4144,38440,西宇和郡,にしうわぐん,38443,(旧)瀬戸町,12,せとちょう,197004,200504
4145,38440,西宇和郡,にしうわぐん,38444,(旧)三崎町,12,みさきちょう,197004,200504
4146,38440,西宇和郡,にしうわぐん,38445,(旧)三瓶町,12,みかめちょう,197004,200404
4147,38000,愛媛県,えひめけん,38460,(旧)東宇和郡,6,ひがしうわぐん,197004,200404
4148,38460,(旧)東宇和郡,ひがしうわぐん,38461,(旧)明浜町,12,あけはまちょう,197004,200404
4149,38460,(旧)東宇和郡,ひがしうわぐん,38462,(旧)宇和町,12,うわちょう,197004,200404
4150,38460,(旧)東宇和郡,ひがしうわぐん,38463,(旧)野村町,12,のむらちょう,197004,200404
4151,38460,(旧)東宇和郡,ひがしうわぐん,38464,(旧)城川町,12,しろかわちょう,197004,200404
4152,38000,愛媛県,えひめけん,38480,北宇和郡,6,きたうわぐん,197004,999912
4153,38480,北宇和郡,きたうわぐん,38481,(旧)吉田町,12,よしだちょう,197004,200508
4154,38480,北宇和郡,きたうわぐん,38482,(旧)三間町,12,みまちょう,197004,200508
4155,38480,北宇和郡,きたうわぐん,38483,(旧)広見町,12,ひろみちょう,197004,200501
4156,38480,北宇和郡,きたうわぐん,38484,松野町,12,まつのちょう,197004,999912
4157,38480,北宇和郡,きたうわぐん,38485,(旧)日吉村,13,ひよしむら,197004,200501
4158,38480,北宇和郡,きたうわぐん,38486,(旧)津島町,12,つしまちょう,197004,200508
4159,38480,北宇和郡,きたうわぐん,38487,(旧)宇和海村,13,うわうみむら,197004,197404
4160,38480,北宇和郡,きたうわぐん,38488,鬼北町,12,きほくちょう,200501,999912
4161,38000,愛媛県,えひめけん,38500,南宇和郡,6,みなみうわぐん,197004,999912
4162,38500,南宇和郡,みなみうわぐん,38501,(旧)内海村,13,うちうみむら,197004,200410
4163,38500,南宇和郡,みなみうわぐん,38502,(旧)御荘町,12,みしょうちょう,197004,200410
4164,38500,南宇和郡,みなみうわぐん,38503,(旧)城辺町,12,じょうへんちょう,197004,200410
4165,38500,南宇和郡,みなみうわぐん,38504,(旧)一本松町,12,いっぽんまつちょう,197004,200410
4166,38500,南宇和郡,みなみうわぐん,38505,(旧)西海町,12,にしうみちょう,197004,200410
4167,38500,南宇和郡,みなみうわぐん,38506,愛南町,12,あいなんちょう,200410,999912
4168,,,,388,ジャマイカ,1,じゃまいか,190001,999912
4169,00000,全国,ぜんこく,39000,高知県,3,こうちけん,190001,999912
4170,,,,392,日本,1,にっぽん,190001,999912
4171,39000,高知県,こうちけん,39201,高知市,9,こうちし,197004,999912
4172,39000,高知県,こうちけん,39202,室戸市,9,むろとし,197004,999912
4173,39000,高知県,こうちけん,39203,安芸市,9,あきし,197004,999912
4174,39000,高知県,こうちけん,39204,南国市,9,なんこくし,197004,999912
4175,39000,高知県,こうちけん,39205,土佐市,9,とさし,197004,999912
4176,39000,高知県,こうちけん,39206,須崎市,9,すさきし,197004,999912
4177,39000,高知県,こうちけん,39207,(旧)中村市,9,なかむらし,197004,200504
4178,39000,高知県,こうちけん,39208,宿毛市,9,すくもし,197004,999912
4179,39000,高知県,こうちけん,39209,土佐清水市,9,とさしみずし,197004,999912
4180,39000,高知県,こうちけん,39210,四万十市,9,しまんとし,200504,999912
4181,39000,高知県,こうちけん,39211,香南市,9,こうなんし,200603,999912
4182,39000,高知県,こうちけん,39212,香美市,9,かみし,200603,999912
4183,39000,高知県,こうちけん,39300,安芸郡,6,あきぐん,197004,999912
4184,39300,安芸郡,あきぐん,39301,東洋町,12,とうようちょう,197004,999912
4185,39300,安芸郡,あきぐん,39302,奈半利町,12,なはりちょう,197004,999912
4186,39300,安芸郡,あきぐん,39303,田野町,12,たのちょう,197004,999912
4187,39300,安芸郡,あきぐん,39304,安田町,12,やすだちょう,197004,999912
4188,39300,安芸郡,あきぐん,39305,北川村,13,きたがわむら,197004,999912
4189,39300,安芸郡,あきぐん,39306,馬路村,13,うまじむら,197004,999912
4190,39300,安芸郡,あきぐん,39307,芸西村,13,げいせいむら,197004,999912
4191,39000,高知県,こうちけん,39320,(旧)香美郡,6,かみぐん,197004,200603
4192,39320,(旧)香美郡,かみぐん,39321,(旧)赤岡町,12,あかおかちょう,197004,200603
4193,39320,(旧)香美郡,かみぐん,39322,(旧)香我美町,12,かがみちょう,197004,200603
4194,39320,(旧)香美郡,かみぐん,39323,(旧)土佐山田町,12,とさやまだちょう,197004,200603
4195,39320,(旧)香美郡,かみぐん,39324,(旧)野市町,12,のいちちょう,197004,200603
4196,39320,(旧)香美郡,かみぐん,39325,(旧)夜須町,12,やすちょう,197004,200603
4197,39320,(旧)香美郡,かみぐん,39326,(旧)香北町,12,かほくちょう,197004,200603
4198,39320,(旧)香美郡,かみぐん,39327,(旧)吉川村,13,よしかわむら,197004,200603
4199,39320,(旧)香美郡,かみぐん,39328,(旧)物部村,13,ものべそん,197004,200603
4200,39000,高知県,こうちけん,39340,長岡郡,6,ながおかぐん,197004,999912
4201,39340,長岡郡,ながおかぐん,39341,本山町,12,もとやまちょう,197004,999912
4202,39340,長岡郡,ながおかぐん,39342,(旧)大津村,13,おおつむら,197004,197202
4203,39340,長岡郡,ながおかぐん,39343,(旧)介良村,13,けらむら,197004,197202
4204,39340,長岡郡,ながおかぐん,39344,(旧)大豊村,13,おおとよむら,197004,197204
4205,39340,長岡郡,ながおかぐん,39344,大豊町,12,おおとよちょう,197204,999912
4206,39000,高知県,こうちけん,39360,土佐郡,6,とさぐん,197004,999912
4207,39360,土佐郡,とさぐん,39361,(旧)鏡村,13,かがみむら,197004,200501
4208,39360,土佐郡,とさぐん,39362,(旧)土佐山村,13,とさやまむら,197004,200501
4209,39360,土佐郡,とさぐん,39363,土佐町,12,とさちょう,197004,999912
4210,39360,土佐郡,とさぐん,39364,大川村,13,おおかわむら,197004,999912
4211,39360,土佐郡,とさぐん,39365,(旧)本川村,13,ほんがわむら,197004,200410
4212,39000,高知県,こうちけん,39380,吾川郡,6,あがわぐん,197004,999912
4213,39380,吾川郡,あがわぐん,39381,(旧)伊野町,12,いのちょう,197004,200410
4214,39380,吾川郡,あがわぐん,39382,(旧)池川町,12,いけがわちょう,197004,200508
4215,39380,吾川郡,あがわぐん,39383,(旧)春野町,12,はるのちょう,197004,200801
4216,39380,吾川郡,あがわぐん,39384,(旧)吾川村,13,あがわむら,197004,200508
4217,39380,吾川郡,あがわぐん,39385,(旧)吾北村,13,ごほくそん,197004,200410
4218,39380,吾川郡,あがわぐん,39386,いの町,12,いのちょう,200410,999912
4219,39380,吾川郡,あがわぐん,39387,仁淀川町,12,によどがわちょう,200508,999912
4220,39000,高知県,こうちけん,39400,高岡郡,6,たかおかぐん,197004,999912
4221,39400,高岡郡,たかおかぐん,39401,中土佐町,12,なかとさちょう,197004,999912
4222,39400,高岡郡,たかおかぐん,39402,佐川町,12,さかわちょう,197004,999912
4223,39400,高岡郡,たかおかぐん,39403,越知町,12,おちちょう,197004,999912
4224,39400,高岡郡,たかおかぐん,39404,(旧)窪川町,12,くぼかわちょう,197004,200603
4225,39400,高岡郡,たかおかぐん,39405,檮原町,12,ゆすはらちょう,197004,999912
4226,39400,高岡郡,たかおかぐん,39406,(旧)大野見村,13,おおのみそん,197004,200601
4227,39400,高岡郡,たかおかぐん,39407,(旧)東津野村,13,ひがしつのむら,197004,200502
4228,39400,高岡郡,たかおかぐん,39408,(旧)葉山村,13,はやまむら,197004,200502
4229,39400,高岡郡,たかおかぐん,39409,(旧)仁淀村,13,によどむら,197004,200508
4230,39400,高岡郡,たかおかぐん,39410,日高村,13,ひだかむら,197004,999912
4231,39400,高岡郡,たかおかぐん,39411,津野町,12,つのちょう,200502,999912
4232,39400,高岡郡,たかおかぐん,39412,四万十町,12,しまんとちょう,200603,999912
4233,39000,高知県,こうちけん,39420,幡多郡,6,はたぐん,197004,999912
4234,39420,幡多郡,はたぐん,39421,(旧)佐賀町,12,さがちょう,197004,200603
4235,39420,幡多郡,はたぐん,39422,(旧)大正町,12,たいしょうちょう,197004,200603
4236,39420,幡多郡,はたぐん,39423,(旧)大方町,12,おおがたちょう,197004,200603
4237,39420,幡多郡,はたぐん,39424,大月町,12,おおつきちょう,197004,999912
4238,39420,幡多郡,はたぐん,39425,(旧)十和村,13,とおわそん,197004,200603
4239,39420,幡多郡,はたぐん,39426,(旧)西土佐村,13,にしとさむら,197004,200504
4240,39420,幡多郡,はたぐん,39427,三原村,13,みはらむら,197004,999912
4241,39420,幡多郡,はたぐん,39428,黒潮町,12,くろしおちょう,200603,999912
4242,,,,398,カザフスタン,1,かざふすたん,199101,999912
4243,,,,400,ヨルダン,1,よるだん,190001,999912
4244,00000,全国,ぜんこく,40000,福岡県,3,ふくおかけん,190001,999912
4245,40000,福岡県,ふくおかけん,40100,北九州市,8,きたきゅうしゅうし,197004,999912
4246,40100,北九州市,きたきゅうしゅうし,40101,門司区,11,もじく,197004,999912
4247,40100,北九州市,きたきゅうしゅうし,40102,(旧)小倉区,11,こくらく,197004,197404
4248,40100,北九州市,きたきゅうしゅうし,40103,若松区,11,わかまつく,197004,999912
4249,40100,北九州市,きたきゅうしゅうし,40104,(旧)八幡区,11,やはたく,197004,197404
4250,40100,北九州市,きたきゅうしゅうし,40105,戸畑区,11,とばたく,197004,999912
4251,40100,北九州市,きたきゅうしゅうし,40106,小倉北区,11,こくらきたく,197404,999912
4252,40100,北九州市,きたきゅうしゅうし,40107,小倉南区,11,こくらみなみく,197404,999912
4253,40100,北九州市,きたきゅうしゅうし,40108,八幡東区,11,やはたひがしく,197404,999912
4254,40100,北九州市,きたきゅうしゅうし,40109,八幡西区,11,やはたにしく,197404,999912
4255,40000,福岡県,ふくおかけん,40130,福岡市,8,ふくおかし,197204,999912
4256,40130,福岡市,ふくおかし,40131,東区,11,ひがしく,197204,999912
4257,40130,福岡市,ふくおかし,40132,博多区,11,はかたく,197204,999912
4258,40130,福岡市,ふくおかし,40133,中央区,11,ちゅうおうく,197204,999912
4259,40130,福岡市,ふくおかし,40134,南区,11,みなみく,197204,999912
4260,40130,福岡市,ふくおかし,40135,西区,11,にしく,197204,999912
4261,40130,福岡市,ふくおかし,40136,城南区,11,じょうなんく,198205,999912
4262,40130,福岡市,ふくおかし,40137,早良区,11,さわらく,198205,999912
4263,40000,福岡県,ふくおかけん,40201,(旧)福岡市,9,ふくおかし,197004,197204
4264,40000,福岡県,ふくおかけん,40202,大牟田市,9,おおむたし,197004,999912
4265,40000,福岡県,ふくおかけん,40203,久留米市,9,くるめし,197004,999912
4266,40000,福岡県,ふくおかけん,40204,直方市,9,のおがたし,197004,999912
4267,40000,福岡県,ふくおかけん,40205,飯塚市,9,いいづかし,197004,999912
4268,40000,福岡県,ふくおかけん,40206,田川市,9,たがわし,197004,999912
4269,40000,福岡県,ふくおかけん,40207,柳川市,9,やながわし,197004,999912
4270,40000,福岡県,ふくおかけん,40208,(旧)山田市,9,やまだし,197004,200603
4271,40000,福岡県,ふくおかけん,40209,(旧)甘木市,9,あまぎし,197004,200603
4272,40000,福岡県,ふくおかけん,40210,八女市,9,やめし,197004,999912
4273,40000,福岡県,ふくおかけん,40211,筑後市,9,ちくごし,197004,999912
4274,40000,福岡県,ふくおかけん,40212,大川市,9,おおかわし,197004,999912
4275,40000,福岡県,ふくおかけん,40213,行橋市,9,ゆくはしし,197004,999912
4276,40000,福岡県,ふくおかけん,40214,豊前市,9,ぶぜんし,197004,999912
4277,40000,福岡県,ふくおかけん,40215,中間市,9,なかまし,197004,999912
4278,40000,福岡県,ふくおかけん,40216,小郡市,9,おごおりし,197204,999912
4279,40000,福岡県,ふくおかけん,40217,筑紫野市,9,ちくしのし,197204,999912
4280,40000,福岡県,ふくおかけん,40218,春日市,9,かすがし,197204,999912
4281,40000,福岡県,ふくおかけん,40219,大野城市,9,おおのじょうし,197204,999912
4282,40000,福岡県,ふくおかけん,40220,宗像市,9,むなかたし,198104,999912
4283,40000,福岡県,ふくおかけん,40221,太宰府市,9,だざいふし,198204,999912
4284,40000,福岡県,ふくおかけん,40222,(旧)前原市,9,まえばるし,199210,201001
4285,40000,福岡県,ふくおかけん,40223,古賀市,9,こがし,199710,999912
4286,40000,福岡県,ふくおかけん,40224,福津市,9,ふくつし,200501,999912
4287,40000,福岡県,ふくおかけん,40225,うきは市,9,うきはし,200503,999912
4288,40000,福岡県,ふくおかけん,40226,宮若市,9,みやわかし,200602,999912
